qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,circuitId
2385,248,87,1,7,8,00:01:46.221000,,,10
2386,248,65,22,2,9,00:01:46.315000,,,10
2387,248,55,6,27,10,00:01:46.356000,,,10
2388,248,49,15,30,11,00:01:46.801000,,,10
2389,248,44,27,26,12,00:01:47.372000,,,10
2390,248,63,25,4,13,00:01:47.507000,,,10
2391,248,96,15,29,14,00:01:47.636000,,,10
2392,248,97,29,9,15,00:01:48.093000,,,10
2393,248,69,18,24,16,00:01:49.302000,,,10
2394,248,79,25,3,17,00:01:49.402000,,,10
2395,248,88,27,25,18,00:01:49.716000,,,10
2396,248,89,29,10,19,00:01:49.892000,,,10
2397,248,94,18,23,20,00:01:49.990000,,,10
2398,248,64,28,21,21,00:01:52.961000,,,10
2399,248,90,28,22,22,00:01:53.405000,,,10
2400,248,85,30,17,23,00:01:53.492000,,,10
2401,248,86,30,16,24,00:01:54.625000,,,10
2402,249,71,3,5,1,00:01:16.982000,,,11
2403,249,14,3,6,2,00:01:17.366000,,,11
2404,249,30,22,1,3,00:01:17.558000,,,11
2405,249,77,6,28,4,00:01:18.059000,,,11
2406,249,57,1,8,5,00:01:18.363000,,,11
2407,249,55,6,27,6,00:01:18.968000,,,11
2408,249,56,17,15,7,00:01:19.499000,,,11
2409,249,84,27,25,8,00:01:19.748000,,,11
2410,249,65,22,2,9,00:01:20.072000,,,11
2411,249,44,27,26,10,00:01:20.160000,,,11
2412,249,49,15,30,11,00:01:20.413000,,,11
2413,249,69,18,24,12,00:01:20.543000,,,11
2414,249,87,1,7,13,00:01:20.640000,,,11
2415,249,22,17,14,14,00:01:20.902000,,,11
2416,249,83,18,23,15,00:01:21.156000,,,11
2417,249,63,25,4,16,00:01:21.624000,,,11
2418,249,79,25,3,17,00:01:21.702000,,,11
2419,249,89,29,10,18,00:01:22.081000,,,11
2420,249,96,15,29,19,00:01:22.161000,,,11
2421,249,97,29,9,20,00:01:23.275000,,,11
2422,249,90,28,22,21,00:01:24.351000,,,11
2423,249,85,30,17,22,00:01:24.371000,,,11
2424,249,64,28,21,23,00:01:24.695000,,,11
2425,249,86,30,16,24,00:01:26.570000,,,11
2426,250,77,6,28,1,00:01:54.392000,,,13
2427,250,55,6,27,2,00:01:54.631000,,,13
2428,250,57,1,8,3,00:01:55.435000,,,13
2429,250,65,22,2,4,00:01:56.085000,,,13
2430,250,14,3,6,5,00:01:56.254000,,,13
2431,250,87,1,7,6,00:01:56.622000,,,13
2432,250,56,17,15,7,00:01:57.001000,,,13
2433,250,71,3,5,8,00:01:57.768000,,,13
2434,250,44,27,26,9,00:01:58.021000,,,13
2435,250,49,15,30,10,00:01:58.148000,,,13
2436,250,63,25,4,11,00:01:58.224000,,,13
2437,250,22,17,14,12,00:01:58.293000,,,13
2438,250,84,27,26,13,00:01:58.314000,,,13
2439,250,96,15,29,14,00:01:58.356000,,,13
2440,250,79,25,3,15,00:01:58.551000,,,13
2441,250,30,22,1,16,00:01:59.079000,,,13
2442,250,83,18,23,17,00:01:59.256000,,,13
2443,250,89,29,10,18,00:02:00.990000,,,13
2444,250,69,18,24,19,00:02:01.013000,,,13
2445,250,97,29,9,20,00:02:01.685000,,,13
2446,250,85,30,17,21,00:02:02.405000,,,13
2447,250,90,28,22,22,00:02:03.817000,,,13
2448,250,86,30,16,23,00:02:06.407000,,,13
2449,250,64,28,21,24,00:02:09.537000,,,13
2450,251,14,3,6,1,00:01:24.462000,,,14
2451,251,30,22,1,2,00:01:25.026000,,,14
2452,251,77,6,28,3,00:01:25.353000,,,14
2453,251,71,3,5,4,00:01:25.699000,,,14
2454,251,55,6,27,5,00:01:25.707000,,,14
2455,251,22,17,14,6,00:01:25.919000,,,14
2456,251,57,1,8,7,00:01:25.920000,,,14
2457,251,65,22,2,8,00:01:26.433000,,,14
2458,251,87,1,7,9,00:01:26.472000,,,14
2459,251,49,15,30,10,00:01:26.541000,,,14
2460,251,84,27,26,11,00:01:27.067000,,,14
2461,251,56,17,15,12,00:01:27.271000,,,14
2462,251,44,27,26,13,00:01:27.384000,,,14
2463,251,96,15,29,14,00:01:28.741000,,,14
2464,251,97,29,9,15,00:01:28.870000,,,14
2465,251,63,25,4,16,00:01:29.028000,,,14
2466,251,79,25,3,17,00:01:29.287000,,,14
2467,251,69,18,24,18,00:01:29.559000,,,14
2468,251,83,18,23,19,00:01:29.936000,,,14
2469,251,89,29,10,20,00:01:30.515000,,,14
2470,251,85,30,17,21,00:01:30.721000,,,14
2471,251,90,28,22,22,00:01:30.834000,,,14
2472,251,64,28,21,23,00:01:32.102000,,,14
2473,251,86,30,16,24,00:01:32.470000,,,14
2474,252,14,3,6,1,00:01:20.537000,,,27
2475,252,71,3,5,2,00:01:20.905000,,,27
2476,252,30,22,1,3,00:01:21.301000,,,27
2477,252,77,6,28,4,00:01:21.970000,,,27
2478,252,49,15,30,5,00:01:22.226000,,,27
2479,252,65,22,2,6,00:01:22.322000,,,27
2480,252,55,6,27,7,00:01:22.391000,,,27
2481,252,22,17,14,8,00:01:22.538000,,,27
2482,252,84,27,25,9,00:01:22.588000,,,27
2483,252,56,17,15,10,00:01:22.831000,,,27
2484,252,44,27,26,11,00:01:22.904000,,,27
2485,252,87,1,7,12,00:01:22.914000,,,27
2486,252,57,1,8,13,00:01:23.064000,,,27
2487,252,96,15,29,14,00:01:23.934000,,,27
2488,252,63,25,4,15,00:01:23.936000,,,27
2489,252,79,25,3,16,00:01:24.287000,,,27
2490,252,83,18,23,17,00:01:24.657000,,,27
2491,252,69,18,24,18,00:01:24.778000,,,27
2492,252,89,29,10,19,00:01:24.883000,,,27
2493,252,97,29,9,20,00:01:25.179000,,,27
2494,252,85,30,17,21,00:01:26.172000,,,27
2495,252,64,28,21,22,00:01:27.292000,,,27
2496,252,90,28,22,23,00:01:27.523000,,,27
2497,252,98,30,16,24,00:01:32.769000,,,27
2498,253,14,3,6,1,00:01:18.738000,,,20
2499,253,71,3,5,2,00:01:18.972000,,,20
2500,253,30,22,1,3,00:01:19.150000,,,20
2501,253,77,6,28,4,00:01:19.821000,,,20
2502,253,56,17,15,5,00:01:20.488000,,,20
2503,253,55,6,27,6,00:01:20.510000,,,20
2504,253,65,22,2,7,00:01:20.653000,,,20
2505,253,49,15,30,8,00:01:20.749000,,,20
2506,253,57,1,8,9,00:01:20.866000,,,20
2507,253,87,1,7,10,00:01:20.909000,,,20
2508,253,22,17,14,11,00:01:21.211000,,,20
2509,253,84,27,25,12,00:01:21.541000,,,20
2510,253,96,15,29,13,00:01:22.059000,,,20
2511,253,44,27,26,14,00:01:22.062000,,,20
2512,253,63,25,4,15,00:01:23.058000,,,20
2513,253,83,18,23,16,00:01:23.328000,,,20
2514,253,97,29,9,17,00:01:23.689000,,,20
2515,253,69,18,24,18,00:01:23.760000,,,20
2516,253,99,25,3,19,00:01:24.286000,,,20
2517,253,85,30,17,20,00:01:24.696000,,,20
2518,253,89,29,10,21,00:01:24.900000,,,20
2519,253,64,28,21,22,00:01:25.157000,,,20
2520,253,90,28,22,23,00:01:26.098000,,,20
2521,253,98,30,16,24,00:01:27.853000,,,20
2522,254,14,3,6,1,00:01:14.013000,,,28
2523,254,71,3,5,2,00:01:14.213000,,,28
2524,254,30,22,1,3,00:01:14.284000,,,28
2525,254,55,6,27,4,00:01:14.919000,,,28
2526,254,77,6,28,5,00:01:14.974000,,,28
2527,254,56,17,15,6,00:01:15.354000,,,28
2528,254,65,22,2,7,00:01:15.556000,,,28
2529,254,49,15,30,8,00:01:15.561000,,,28
2530,254,44,27,26,9,00:01:15.621000,,,28
2531,254,87,1,7,10,00:01:15.652000,,,28
2532,254,22,17,14,11,00:01:15.774000,,,28
2533,254,76,1,8,12,00:01:16.339000,,,28
2534,254,88,27,25,13,00:01:16.519000,,,28
2535,254,83,18,23,14,00:01:16.596000,,,28
2536,254,96,15,29,15,00:01:16.646000,,,28
2537,254,69,18,24,16,00:01:16.887000,,,28
2538,254,79,25,3,17,00:01:17.014000,,,28
2539,254,63,25,4,18,00:01:17.213000,,,28
2540,254,81,29,9,19,00:01:18.114000,,,28
2541,254,89,29,10,20,00:01:18.212000,,,28
2542,254,64,28,21,21,00:01:19.579000,,,28
2543,254,90,28,22,22,00:01:19.745000,,,28
2544,254,85,30,17,23,00:01:20.093000,,,28
2545,254,92,30,16,24,00:01:21.405000,,,28
2546,255,30,22,1,1,00:01:38.023000,,,22
2547,255,55,6,27,2,00:01:38.888000,,,22
2548,255,57,1,8,3,00:01:38.954000,,,22
2549,255,71,3,5,4,00:01:39.032000,,,22
2550,255,77,6,28,5,00:01:39.040000,,,22
2551,255,14,3,6,6,00:01:39.155000,,,22
2552,255,56,17,15,7,00:01:39.621000,,,22
2553,255,49,15,30,8,00:01:40.010000,,,22
2554,255,65,22,2,9,00:01:40.349000,,,22
2555,255,22,17,14,10,00:01:40.381000,,,22
2556,255,44,27,26,11,00:01:40.838000,,,22
2557,255,63,25,4,12,00:01:41.355000,,,22
2558,255,88,27,25,13,00:01:41.592000,,,22
2559,255,79,25,3,14,00:01:41.977000,,,22
2560,255,81,29,9,15,00:01:42.059000,,,22
2561,255,91,15,29,16,00:01:42.912000,,,22
2562,255,83,18,23,17,00:01:43.102000,,,22
2563,255,69,18,24,18,00:01:43.542000,,,22
2564,255,89,29,10,19,00:01:44.074000,,,22
2565,255,85,30,17,20,00:01:46.097000,,,22
2566,255,64,28,21,21,00:01:46.654000,,,22
2567,255,90,28,22,22,00:01:48.267000,,,22
2568,255,92,30,16,23,00:01:48.289000,,,22
2569,255,87,1,7,24,00:16:42.640000,,,22
2570,256,71,3,5,1,,,,29
2571,256,14,3,6,2,,,,29
2572,256,30,22,1,3,,,,29
2573,256,77,6,28,4,,,,29
2574,256,55,6,27,5,,,,29
2575,256,49,15,30,6,,,,29
2576,256,22,17,14,7,,,,29
2577,256,65,22,2,8,,,,29
2578,256,56,17,15,9,,,,29
2579,256,87,1,7,10,,,,29
2580,256,84,27,25,11,,,,29
2581,256,44,27,26,12,,,,29
2582,256,81,29,9,13,,,,29
2583,256,63,25,4,14,,,,29
2584,256,69,18,24,15,,,,29
2585,256,79,25,3,16,,,,29
2586,256,83,18,23,17,,,,29
2587,256,91,15,29,18,,,,29
2588,256,89,29,10,19,,,,29
2589,256,90,28,22,20,,,,29
2590,256,64,28,21,21,,,,29
2591,256,85,30,16,22,,,,29
2592,256,92,30,16,23,,,,29
2593,256,57,1,8,24,,,,29
2594,257,102,3,2,1,00:01:15.962000,,,18
2595,257,30,22,5,2,00:01:16.290000,,,18
2596,257,55,6,27,3,00:01:17.385000,,,18
2597,257,71,3,0,4,00:01:17.554000,,,18
2598,257,49,15,30,5,00:01:17.806000,,,18
2599,257,81,29,10,6,00:01:17.866000,,,18
2600,257,91,15,29,7,00:01:17.927000,,,18
2601,257,57,1,7,8,00:01:18.122000,,,18
2602,257,50,22,6,9,00:01:18.183000,,,18
2603,257,79,25,3,10,00:01:18.194000,,,18
2604,257,104,29,9,11,00:01:18.204000,,,18
2605,257,87,25,4,12,00:01:18.246000,,,18
2606,257,100,33,20,13,00:01:18.321000,,,18
2607,257,22,17,14,14,00:01:18.414000,,,18
2608,257,94,18,23,15,00:01:18.659000,,,18
2609,257,56,17,15,16,00:01:18.751000,,,18
2610,257,77,6,28,17,00:01:18.855000,,,18
2611,257,84,1,8,18,00:01:18.864000,,,18
2612,257,44,27,26,19,00:01:19.304000,,,18
2613,257,103,27,25,20,00:01:19.398000,,,18
2614,257,65,32,12,21,00:01:19.483000,,,18
2615,257,105,18,24,22,00:01:19.517000,,,18
2616,257,106,33,19,23,00:01:19.524000,,,18
2617,257,83,32,11,24,00:01:19.975000,,,18
2618,257,92,30,34,25,00:01:20.729000,,,18
2619,257,101,31,31,26,00:01:21.186000,,,18
2620,258,102,3,2,1,00:01:10.218000,,,28
2621,258,30,22,5,2,00:01:10.440000,,,28
2622,258,71,3,0,3,00:01:10.771000,,,28
2623,258,57,1,7,4,00:01:11.683000,,,28
2624,258,77,6,28,5,00:01:11.744000,,,28
2625,258,84,1,8,6,00:01:12.351000,,,28
2626,258,78,6,27,7,00:01:12.372000,,,28
2627,258,22,17,14,8,00:01:12.409000,,,28
2628,258,104,29,9,9,00:01:12.444000,,,28
2629,258,50,22,6,10,00:01:12.554000,,,28
2630,258,49,15,30,11,00:01:12.686000,,,28
2631,258,87,25,4,12,00:01:12.751000,,,28
2632,258,81,29,10,13,00:01:12.866000,,,28
2633,258,79,25,3,14,00:01:13.013000,,,28
2634,258,105,18,24,15,00:01:13.016000,,,28
2635,258,100,33,20,16,00:01:13.111000,,,28
2636,258,94,18,23,17,00:01:13.529000,,,28
2637,258,103,27,25,18,00:01:13.613000,,,28
2638,258,91,15,29,19,00:01:13.855000,,,28
2639,258,88,17,15,20,00:01:13.932000,,,28
2640,258,106,33,19,21,00:01:14.101000,,,28
2641,258,44,27,26,22,00:01:14.106000,,,28
2642,258,65,32,12,23,00:01:14.424000,,,28
2643,258,83,32,11,24,00:01:14.657000,,,28
2644,258,101,31,31,25,00:01:14.748000,,,28
2645,258,107,31,32,26,00:01:16.536000,,,28
2646,259,102,3,2,1,00:01:21.548000,,,21
2647,259,30,22,5,2,00:01:21.885000,,,21
2648,259,77,6,28,3,00:01:22.113000,,,21
2649,259,71,3,0,4,00:01:22.168000,,,21
2650,259,109,22,6,5,00:01:22.717000,,,21
2651,259,78,6,27,6,00:01:22.841000,,,21
2652,259,49,15,30,7,00:01:23.119000,,,21
2653,259,57,1,7,8,00:01:23.140000,,,21
2654,259,79,25,3,9,00:01:23.322000,,,21
2655,259,91,15,29,10,00:01:23.347000,,,21
2656,259,81,29,10,11,00:01:23.663000,,,21
2657,259,87,25,4,12,00:01:23.703000,,,21
2658,259,84,1,8,13,00:01:23.858000,,,21
2659,259,94,18,23,14,00:01:24.078000,,,21
2660,259,105,18,24,15,00:01:24.276000,,,21
2661,259,104,29,9,16,00:01:24.472000,,,21
2662,259,103,27,25,17,00:01:24.678000,,,21
2663,259,100,33,20,18,00:01:24.852000,,,21
2664,259,44,27,26,19,00:01:24.996000,,,21
2665,259,65,32,12,20,00:01:25.114000,,,21
2666,259,110,17,15,21,00:01:25.234000,,,21
2667,259,83,32,11,22,00:01:25.295000,,,21
2668,259,106,33,19,23,00:01:25.991000,,,21
2669,259,101,31,31,24,00:01:26.817000,,,21
2670,259,92,30,34,25,00:01:27.143000,,,21
2671,259,107,31,32,26,00:01:27.584000,,,21
2672,259,108,30,33,27,00:01:27.881000,,,21
2673,259,22,17,14,28,,,,21
2674,261,30,22,5,1,00:01:21.908000,,,4
2675,261,71,3,0,2,00:01:22.559000,,,4
2676,261,57,1,7,3,00:01:22.660000,,,4
2677,261,109,22,6,4,00:01:22.983000,,,4
2678,261,22,17,14,5,00:01:23.594000,,,4
2679,261,55,6,27,6,00:01:23.700000,,,4
2680,261,77,6,28,7,00:01:23.715000,,,4
2681,261,84,1,8,8,00:01:23.763000,,,4
2682,261,14,3,2,9,00:01:23.782000,,,4
2683,261,79,25,3,10,00:01:23.969000,,,4
2684,261,87,25,4,11,00:01:23.981000,,,4
2685,261,49,15,30,12,00:01:24.254000,,,4
2686,261,56,17,15,13,00:01:24.930000,,,4
2687,261,105,18,24,14,00:01:24.996000,,,4
2688,261,81,29,10,15,00:01:25.018000,,,4
2689,261,100,33,20,16,00:01:25.050000,,,4
2690,261,106,33,19,17,00:01:25.161000,,,4
2691,261,94,18,23,18,00:01:25.247000,,,4
2692,261,44,27,26,19,00:01:25.577000,,,4
2693,261,103,27,25,20,00:01:25.766000,,,4
2694,261,104,29,9,21,00:01:26.084000,,,4
2695,261,65,32,12,22,00:01:26.397000,,,4
2696,261,70,32,11,23,00:01:27.685000,,,4
2697,261,101,31,31,24,00:01:28.151000,,,4
2698,261,92,30,34,25,00:01:28.873000,,,4
2699,261,108,30,33,26,00:01:30.657000,,,4
2700,262,30,22,5,1,00:01:26.178000,,,7
2701,262,55,6,27,2,00:01:26.277000,,,7
2702,262,77,6,28,3,00:01:27.059000,,,7
2703,262,71,3,0,4,00:01:27.094000,,,7
2704,262,14,3,2,5,00:01:27.211000,,,7
2705,262,22,17,14,6,00:01:27.554000,,,7
2706,262,57,1,7,7,00:01:27.616000,,,7
2707,262,56,17,15,8,00:01:27.780000,,,7
2708,262,79,25,3,9,00:01:27.827000,,,7
2709,262,49,15,30,10,00:01:27.977000,,,7
2710,262,81,29,10,11,00:01:27.989000,,,7
2711,262,84,1,8,12,00:01:28.197000,,,7
2712,262,87,25,4,13,00:01:28.579000,,,7
2713,262,110,15,29,14,00:01:28.694000,,,7
2714,262,94,18,23,15,00:01:28.847000,,,7
2715,262,104,29,9,16,00:01:28.882000,,,7
2716,262,65,32,12,17,00:01:28.889000,,,7
2717,262,105,18,24,18,00:01:28.903000,,,7
2718,262,44,27,26,19,00:01:28.950000,,,7
2719,262,109,22,6,20,00:01:28.993000,,,7
2720,262,100,33,20,21,00:01:29.039000,,,7
2721,262,106,33,19,22,00:01:29.403000,,,7
2722,262,70,32,11,23,00:01:30.160000,,,7
2723,262,103,27,25,24,00:01:30.493000,,,7
2724,262,101,31,31,25,00:01:31.632000,,,7
2725,262,92,30,34,26,00:01:32.838000,,,7
2726,263,71,3,0,1,00:01:16.282000,,,8
2727,263,95,3,2,2,00:01:16.359000,,,8
2728,263,30,22,5,3,00:01:16.707000,,,8
2729,263,55,6,27,4,00:01:16.954000,,,8
2730,263,77,6,28,5,00:01:16.959000,,,8
2731,263,56,17,15,6,00:01:17.441000,,,8
2732,263,22,17,14,7,00:01:17.482000,,,8
2733,263,50,22,6,8,00:01:17.645000,,,8
2734,263,57,1,7,9,00:01:17.768000,,,8
2735,263,49,15,30,10,00:01:17.830000,,,8
2736,263,110,15,29,11,00:01:17.866000,,,8
2737,263,84,1,8,12,00:01:18.031000,,,8
2738,263,44,27,26,13,00:01:18.044000,,,8
2739,263,79,25,3,14,00:01:18.192000,,,8
2740,263,103,27,25,15,00:01:18.236000,,,8
2741,263,94,18,23,16,00:01:18.248000,,,8
2742,263,87,25,4,17,00:01:18.381000,,,8
2743,263,104,29,9,18,00:01:18.568000,,,8
2744,263,65,32,12,19,00:01:18.715000,,,8
2745,263,100,33,20,20,00:01:18.811000,,,8
2746,263,105,18,24,21,00:01:18.890000,,,8
2747,263,81,29,10,22,00:01:18.936000,,,8
2748,263,70,32,11,23,00:01:19.066000,,,8
2749,263,101,31,31,24,00:01:19.771000,,,8
2750,263,106,33,19,25,00:01:19.863000,,,8
2751,263,111,31,32,26,00:01:21.829000,,,8
2752,264,71,3,0,1,00:01:24.960000,,,9
2753,264,30,22,5,2,00:01:24.963000,,,9
2754,264,77,6,28,3,00:01:24.980000,,,9
2755,264,55,6,27,4,00:01:25.541000,,,9
2756,264,57,1,7,5,00:01:26.268000,,,9
2757,264,22,17,14,6,00:01:26.271000,,,9
2758,264,14,3,2,7,00:01:26.337000,,,9
2759,264,79,25,3,8,00:01:26.414000,,,9
2760,264,84,1,8,9,00:01:26.768000,,,9
2761,264,50,22,6,10,00:01:26.841000,,,9
2762,264,87,25,4,11,00:01:26.920000,,,9
2763,264,56,17,15,12,00:01:27.065000,,,9
2764,264,49,15,30,13,00:01:27.284000,,,9
2765,264,94,18,23,14,00:01:27.522000,,,9
2766,264,44,27,26,15,00:01:27.785000,,,9
2767,264,81,29,10,16,00:01:27.886000,,,9
2768,264,105,18,24,17,00:01:28.100000,,,9
2769,264,110,15,29,18,00:01:28.212000,,,9
2770,264,70,32,11,19,00:01:28.225000,,,9
2771,264,104,29,9,20,00:01:28.231000,,,9
2772,264,65,32,12,21,00:01:28.340000,,,9
2773,264,100,33,20,22,00:01:28.519000,,,9
2774,264,103,27,25,23,00:01:28.955000,,,9
2775,264,106,33,19,24,00:01:29.299000,,,9
2776,264,101,31,31,25,00:01:30.690000,,,9
2777,264,111,31,32,26,00:01:30.722000,,,9
2778,265,77,6,28,1,00:01:43.582000,,,10
2779,265,55,6,27,2,00:01:44.012000,,,10
2780,265,71,3,0,3,00:01:44.026000,,,10
2781,265,30,22,5,4,00:01:44.268000,,,10
2782,265,79,25,3,5,00:01:44.718000,,,10
2783,265,14,3,2,6,00:01:45.146000,,,10
2784,265,87,25,4,7,00:01:45.474000,,,10
2785,265,57,1,7,8,00:01:45.487000,,,10
2786,265,49,15,30,9,00:01:45.893000,,,10
2787,265,56,17,15,10,00:01:45.911000,,,10
2788,265,22,17,14,11,00:01:45.939000,,,10
2789,265,44,27,26,12,00:01:46.185000,,,10
2790,265,84,1,8,13,00:01:46.218000,,,10
2791,265,103,27,25,14,00:01:46.290000,,,10
2792,265,65,32,12,15,00:01:46.630000,,,10
2793,265,81,29,10,16,00:01:46.817000,,,10
2794,265,104,29,9,17,00:01:47.102000,,,10
2795,265,110,15,29,18,00:01:47.235000,,,10
2796,265,50,22,6,19,00:01:47.316000,,,10
2797,265,94,18,23,20,00:01:47.402000,,,10
2798,265,70,32,11,21,00:01:47.425000,,,10
2799,265,100,33,20,22,00:01:48.229000,,,10
2800,265,105,18,24,23,00:01:48.295000,,,10
2801,265,106,33,19,24,00:01:48.681000,,,10
2802,265,101,31,31,25,00:01:48.870000,,,10
2803,265,111,31,32,26,00:01:49.204000,,,10
2804,266,30,22,5,1,00:01:18.258000,,,11
2805,266,71,3,0,2,00:01:18.824000,,,11
2806,266,14,3,2,3,00:01:20.205000,,,11
2807,266,77,6,28,4,00:01:20.219000,,,11
2808,266,79,25,3,5,00:01:20.232000,,,11
2809,266,84,1,8,6,00:01:20.629000,,,11
2810,266,56,17,15,7,00:01:20.698000,,,11
2811,266,49,15,30,8,00:01:20.858000,,,11
2812,266,44,27,26,9,00:01:20.929000,,,11
2813,266,22,17,14,10,00:01:20.952000,,,11
2814,266,87,25,4,11,00:01:20.984000,,,11
2815,266,50,22,6,12,00:01:21.141000,,,11
2816,266,55,6,27,13,00:01:21.206000,,,11
2817,266,112,1,7,14,00:01:21.498000,,,11
2818,266,94,18,23,15,00:01:21.837000,,,11
2819,266,104,29,9,16,00:01:21.873000,,,11
2820,266,110,15,29,17,00:01:21.946000,,,11
2821,266,103,27,25,18,00:01:22.038000,,,11
2822,266,81,29,10,19,00:01:22.311000,,,11
2823,266,105,18,24,20,00:01:22.379000,,,11
2824,266,100,33,20,21,00:01:22.487000,,,11
2825,266,70,32,11,22,00:01:22.513000,,,11
2826,266,101,31,31,23,00:01:22.614000,,,11
2827,266,65,32,12,24,00:01:22.705000,,,11
2828,266,106,33,19,25,00:01:22.899000,,,11
2829,266,111,31,32,26,00:01:24.191000,,,11
2830,267,22,17,14,1,00:02:21.163000,,,13
2831,267,30,22,5,2,00:02:21.494000,,,13
2832,267,71,3,0,3,00:02:21.681000,,,13
2833,267,56,17,15,4,00:02:22.074000,,,13
2834,267,55,6,27,5,00:02:22.202000,,,13
2835,267,50,22,6,6,00:02:22.218000,,,13
2836,267,14,3,2,7,00:02:22.359000,,,13
2837,267,57,1,7,8,00:02:22.441000,,,13
2838,267,49,15,30,9,00:02:22.634000,,,13
2839,267,94,18,23,10,00:02:23.326000,,,13
2840,267,77,6,28,11,00:02:23.895000,,,13
2841,267,87,25,4,12,00:02:24.048000,,,13
2842,267,84,1,8,13,00:02:24.117000,,,13
2843,267,81,29,10,14,00:02:25.114000,,,13
2844,267,110,15,29,15,00:02:25.695000,,,13
2845,267,103,27,25,16,00:02:26.044000,,,13
2846,267,44,27,26,17,00:02:26.079000,,,13
2847,267,105,18,24,18,00:02:26.738000,,,13
2848,267,112,33,19,19,00:02:26.901000,,,13
2849,267,65,32,12,20,00:02:27.155000,,,13
2850,267,101,31,31,21,00:02:27.212000,,,13
2851,267,100,33,20,22,00:02:28.156000,,,13
2852,267,79,25,3,23,00:02:28.979000,,,13
2853,267,104,29,9,24,00:02:30.931000,,,13
2854,267,111,31,32,25,00:02:31.755000,,,13
2855,267,113,32,11,26,00:02:33.885000,,,13
2856,268,55,6,27,1,00:01:23.844000,,,14
2857,268,77,6,28,2,00:01:23.978000,,,14
2858,268,71,3,0,3,00:01:24.158000,,,14
2859,268,65,32,12,4,00:01:24.374000,,,14
2860,268,14,3,2,5,00:01:24.502000,,,14
2861,268,44,27,26,6,00:01:25.455000,,,14
2862,268,57,1,7,7,00:01:25.528000,,,14
2863,268,110,15,29,8,00:01:25.540000,,,14
2864,268,56,17,15,9,00:01:25.568000,,,14
2865,268,50,22,6,10,00:01:25.618000,,,14
2866,268,49,15,30,11,00:01:25.628000,,,14
2867,268,103,27,25,12,00:01:25.718000,,,14
2868,268,70,32,11,13,00:01:25.733000,,,14
2869,268,79,25,3,14,00:01:25.889000,,,14
2870,268,84,1,8,15,00:01:25.933000,,,14
2871,268,22,17,14,16,00:01:25.946000,,,14
2872,268,81,29,10,17,00:01:26.002000,,,14
2873,268,94,18,23,18,00:01:26.056000,,,14
2874,268,104,29,9,19,00:01:26.337000,,,14
2875,268,109,22,5,20,00:01:26.384000,,,14
2876,268,87,25,4,21,00:01:26.574000,,,14
2877,268,105,18,24,22,00:01:26.832000,,,14
2878,268,114,33,19,23,00:01:27.846000,,,14
2879,268,100,33,20,24,00:01:27.894000,,,14
2880,268,111,31,32,25,00:01:28.353000,,,14
2881,268,101,31,31,26,00:01:28.619000,,,14
2882,269,77,6,28,1,00:01:20.608000,,,27
2883,269,71,3,0,2,00:01:20.766000,,,27
2884,269,14,3,2,3,00:01:21.033000,,,27
2885,269,57,1,7,4,00:01:21.251000,,,27
2886,269,55,6,27,5,00:01:21.517000,,,27
2887,269,79,25,3,6,00:01:21.590000,,,27
2888,269,84,1,8,7,00:01:21.656000,,,27
2889,269,22,17,14,8,00:01:21.796000,,,27
2890,269,49,15,30,9,00:01:21.921000,,,27
2891,269,50,22,6,10,00:01:22,,,27
2892,269,104,29,9,11,00:01:22.132000,,,27
2893,269,87,25,4,12,00:01:22.288000,,,27
2894,269,56,17,15,13,00:01:22.294000,,,27
2895,269,109,22,5,14,00:01:22.369000,,,27
2896,269,44,27,26,15,00:01:22.672000,,,27
2897,269,81,29,10,16,00:01:22.756000,,,27
2898,269,110,15,29,17,00:01:22.885000,,,27
2899,269,94,18,23,18,00:01:23.243000,,,27
2900,269,105,18,24,19,00:01:23.364000,,,27
2901,269,65,32,12,20,00:01:23.408000,,,27
2902,269,103,27,25,21,00:01:23.699000,,,27
2903,269,100,33,20,22,00:01:24.192000,,,27
2904,269,114,33,19,23,00:01:24.438000,,,27
2905,269,101,31,31,24,00:01:24.514000,,,27
2906,269,113,32,11,25,00:01:25.313000,,,27
2907,269,111,31,32,26,00:01:25.649000,,,27
2908,270,30,22,5,1,00:01:22.762000,,,26
2909,270,71,3,0,2,00:01:22.892000,,,26
2910,270,95,3,2,3,00:01:23.392000,,,26
2911,270,49,15,30,4,00:01:23.431000,,,26
2912,270,22,17,14,5,00:01:23.455000,,,26
2913,270,77,6,28,6,00:01:23.677000,,,26
2914,270,65,27,25,7,00:01:24.040000,,,26
2915,270,81,29,10,8,00:01:24.079000,,,26
2916,270,57,1,7,9,00:01:24.122000,,,26
2917,270,56,17,15,10,00:01:24.157000,,,26
2918,270,44,27,26,11,00:01:24.432000,,,26
2919,270,50,22,6,12,00:01:24.643000,,,26
2920,270,79,25,3,13,00:01:24.738000,,,26
2921,270,87,25,4,14,00:01:24.770000,,,26
2922,270,84,1,8,15,00:01:25.110000,,,26
2923,270,55,6,27,16,00:01:25.182000,,,26
2924,270,94,18,23,17,00:01:25.294000,,,26
2925,270,110,15,29,18,00:01:25.407000,,,26
2926,270,104,29,9,19,00:01:25.427000,,,26
2927,270,105,18,24,20,00:01:25.511000,,,26
2928,270,70,32,12,21,00:01:25.557000,,,26
